Setor,Tecnico,Fundamentalista,tau,p-valor
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtGp,0.334134188371,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtGp,0.344132121181,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mPol,0.168237169452,8.7423356899e-221
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mePol,0.241778115657,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpPol,0.155644823255,2.84562196287e-189
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vPol,0.154926178942,1.50953944254e-187
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sPol,0.206425544997,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,qt,-0.0771928458261,5.56248165311e-48
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtCom,-0.0839430726867,2.06004383961e-56
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtCom,-0.111611646684,2.68529276565e-98
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtCom,-0.151396953629,3.41210065653e-179
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtCom,-0.151451205221,2.54714668543e-179
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtCom,-0.0874689227479,4.27929193396e-61
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtTw,-0.0722945491735,2.66136510548e-42
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtTw,0.0121634037846,0.0218369100102
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtTw,-0.150831415486,7.14296710732e-178
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtTw,-0.150931376585,4.17609880354e-178
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtTw,-0.0806448267411,3.31945545993e-52
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtFb,-0.0743989604625,1.07172853391e-44
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtFb,0.00988931521094,0.0622579852797
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtFb,-0.143713712105,1.13827923361e-161
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtFb,-0.143711776795,1.14960340836e-161
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtFb,-0.0788560314325,5.40609961655e-50
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtLk,-0.0743820013019,1.12113470051e-44
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtLk,-0.0991917886511,4.87292370314e-78
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtLk,-0.138692316256,1.03955879139e-150
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtLk,-0.13890490449,3.63659628739e-151
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtLk,-0.077213409078,5.25590431542e-48
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtGp,-0.0341497267555,1.20801788235e-10
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtGp,-0.119562099285,1.63446725242e-112
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtGp,-0.078506471591,1.44332806063e-49
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtGp,-0.0785090816664,1.43280664526e-49
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtGp,-0.03415244891,1.20394092095e-10
Petroleo. Gas e Biocombustiveis,volume_financeiro,mPol,-0.102810982458,1.07032201211e-83
Petroleo. Gas e Biocombustiveis,volume_financeiro,mePol,-0.0854962837596,1.88232468915e-58
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpPol,-0.0928197054318,1.4453411821e-68
Petroleo. Gas e Biocombustiveis,volume_financeiro,vPol,-0.0928914359487,1.13977604416e-68
Petroleo. Gas e Biocombustiveis,volume_financeiro,sPol,-0.106860391333,2.88126876327e-90
Telecomunicacoes,media,qt,-0.0590620621286,4.88496607861e-29
Telecomunicacoes,media,mQtCom,-0.223836839967,0.0
Telecomunicacoes,media,meQtCom,-0.296989485351,0.0
Telecomunicacoes,media,dpQtCom,-0.206865885495,0.0
Telecomunicacoes,media,vQtCom,-0.206886130257,0.0
Telecomunicacoes,media,sQtCom,-0.20353367485,0.0
Telecomunicacoes,media,mQtTw,-0.267060434863,0.0
Telecomunicacoes,media,meQtTw,-0.52039173199,0.0
Telecomunicacoes,media,dpQtTw,-0.218240981811,0.0
Telecomunicacoes,media,vQtTw,-0.218235815704,0.0
Telecomunicacoes,media,sQtTw,-0.209987482672,0.0
Telecomunicacoes,media,mQtFb,-0.269236414557,0.0
Telecomunicacoes,media,meQtFb,-0.503399069285,0.0
Telecomunicacoes,media,dpQtFb,-0.242423767301,0.0
Telecomunicacoes,media,vQtFb,-0.242420699379,0.0
Telecomunicacoes,media,sQtFb,-0.237149871857,0.0
Telecomunicacoes,media,mQtLk,-0.225571160484,0.0
Telecomunicacoes,media,meQtLk,-0.319407472026,0.0
Telecomunicacoes,media,dpQtLk,-0.198244390423,2.08922193724e-308
Telecomunicacoes,media,vQtLk,-0.198287065248,1.54217114293e-308
Telecomunicacoes,media,sQtLk,-0.193252756755,3.52422837838e-293
Telecomunicacoes,media,mQtGp,-0.300417978723,0.0
Telecomunicacoes,media,meQtGp,-0.294682448212,0.0
Telecomunicacoes,media,dpQtGp,-0.289240045062,0.0
Telecomunicacoes,media,vQtGp,-0.289275573303,0.0
Telecomunicacoes,media,sQtGp,-0.298667260864,0.0
Telecomunicacoes,media,mPol,-0.101172790385,8.2911307625e-82
Telecomunicacoes,media,mePol,-0.125552235727,6.12585860826e-125
Telecomunicacoes,media,dpPol,-0.141445125079,4.96133353958e-158
Telecomunicacoes,media,vPol,-0.141038230352,3.90668408956e-157
Telecomunicacoes,media,sPol,-0.0494866247336,7.20011120505e-21
Telecomunicacoes,negocios,qt,0.0132591300979,0.0120476385364
Telecomunicacoes,negocios,mQtCom,0.184139609422,2.22238783088e-266
Telecomunicacoes,negocios,meQtCom,0.239946430298,0.0
Telecomunicacoes,negocios,dpQtCom,0.152856188009,3.26145987206e-184
Telecomunicacoes,negocios,vQtCom,0.152644622454,1.04055722811e-183
Telecomunicacoes,negocios,sQtCom,0.18851652243,4.33080389493e-279
Telecomunicacoes,negocios,mQtTw,0.292645096721,0.0
Telecomunicacoes,negocios,meQtTw,0.367194523613,0.0
Telecomunicacoes,negocios,dpQtTw,0.24955580837,0.0
Telecomunicacoes,negocios,vQtTw,0.249552799641,0.0
Telecomunicacoes,negocios,sQtTw,0.277725653144,0.0
Telecomunicacoes,negocios,mQtFb,0.302742399818,0.0
Telecomunicacoes,negocios,meQtFb,0.356365512058,0.0
Telecomunicacoes,negocios,dpQtFb,0.276713515195,0.0
Telecomunicacoes,negocios,vQtFb,0.276708953286,0.0
Telecomunicacoes,negocios,sQtFb,0.304003525945,0.0
Telecomunicacoes,negocios,mQtLk,0.296981891314,0.0
Telecomunicacoes,negocios,meQtLk,0.256259127137,0.0
Telecomunicacoes,negocios,dpQtLk,0.269452075119,0.0
Telecomunicacoes,negocios,vQtLk,0.268979965734,0.0
Telecomunicacoes,negocios,sQtLk,0.296076239133,0.0
Telecomunicacoes,negocios,mQtGp,0.287432875225,0.0
Telecomunicacoes,negocios,meQtGp,0.24481114225,0.0
Telecomunicacoes,negocios,dpQtGp,0.270489037045,0.0
Telecomunicacoes,negocios,vQtGp,0.270485192847,0.0
Telecomunicacoes,negocios,sQtGp,0.287786312297,0.0
Telecomunicacoes,negocios,mPol,0.000808164719017,0.878371550311
Telecomunicacoes,negocios,mePol,0.00628149161433,0.234257979612
Telecomunicacoes,negocios,dpPol,-0.161416799718,3.48212911692e-205
Telecomunicacoes,negocios,vPol,-0.164337701124,1.33492391943e-212
Telecomunicacoes,negocios,sPol,0.0455390882082,6.50679456091e-18
Telecomunicacoes,quantidade_papeis,qt,0.174843642958,2.25335569956e-240
Telecomunicacoes,quantidade_papeis,mQtCom,0.151321945096,1.41744508042e-180
Telecomunicacoes,quantidade_papeis,meQtCom,0.140469469576,6.92186418676e-156
Telecomunicacoes,quantidade_papeis,dpQtCom,0.124417888552,9.97506439035e-123
Telecomunicacoes,quantidade_papeis,vQtCom,0.124204224911,2.58987129747e-122
Telecomunicacoes,quantidade_papeis,sQtCom,0.167467866042,1.07251913837e-220
Telecomunicacoes,quantidade_papeis,mQtTw,0.364669902675,0.0
Telecomunicacoes,quantidade_papeis,meQtTw,0.379788546622,0.0
Telecomunicacoes,quantidade_papeis,dpQtTw,0.324345040435,0.0
Telecomunicacoes,quantidade_papeis,vQtTw,0.324339734127,0.0
Telecomunicacoes,quantidade_papeis,sQtTw,0.353272424795,0.0
Telecomunicacoes,quantidade_papeis,mQtFb,0.362718608679,0.0
Telecomunicacoes,quantidade_papeis,meQtFb,0.36353785502,0.0
Telecomunicacoes,quantidade_papeis,dpQtFb,0.317503703484,0.0
Telecomunicacoes,quantidade_papeis,vQtFb,0.317500802722,0.0
Telecomunicacoes,quantidade_papeis,sQtFb,0.354630189292,0.0
Telecomunicacoes,quantidade_papeis,mQtLk,0.315271477726,0.0
Telecomunicacoes,quantidade_papeis,meQtLk,0.175923842555,2.51158850108e-243
Telecomunicacoes,quantidade_papeis,dpQtLk,0.279426305725,0.0
Telecomunicacoes,quantidade_papeis,vQtLk,0.279326555729,0.0
Telecomunicacoes,quantidade_papeis,sQtLk,0.300191026774,0.0
Telecomunicacoes,quantidade_papeis,mQtGp,0.239176857882,0.0
Telecomunicacoes,quantidade_papeis,meQtGp,0.143125863442,9.2552767439e-162
Telecomunicacoes,quantidade_papeis,dpQtGp,0.225823965449,0.0
Telecomunicacoes,quantidade_papeis,vQtGp,0.22582819397,0.0
Telecomunicacoes,quantidade_papeis,sQtGp,0.239609639074,0.0
Telecomunicacoes,quantidade_papeis,mPol,0.118975265081,2.15143150758e-112
Telecomunicacoes,quantidade_papeis,mePol,0.179054651032,5.48113468939e-252
Telecomunicacoes,quantidade_papeis,dpPol,0.0212851409343,5.56466093512e-05
Telecomunicacoes,quantidade_papeis,vPol,0.0210339994422,6.80526466721e-05
Telecomunicacoes,quantidade_papeis,sPol,0.194450463274,8.48772409117e-297
Telecomunicacoes,volume_financeiro,qt,0.24000159317,0.0
Telecomunicacoes,volume_financeiro,mQtCom,0.23586079116,0.0
Telecomunicacoes,volume_financeiro,meQtCom,0.212360496303,0.0
Telecomunicacoes,volume_financeiro,dpQtCom,0.220066710663,0.0
Telecomunicacoes,volume_financeiro,vQtCom,0.220066710061,0.0
Telecomunicacoes,volume_financeiro,sQtCom,0.240498813893,0.0
Telecomunicacoes,volume_financeiro,mQtTw,0.416677566961,0.0
Telecomunicacoes,volume_financeiro,meQtTw,0.365191811552,0.0
Telecomunicacoes,volume_financeiro,dpQtTw,0.385280773392,0.0
Telecomunicacoes,volume_financeiro,vQtTw,0.385272601597,0.0
Telecomunicacoes,volume_financeiro,sQtTw,0.398729945161,0.0
Telecomunicacoes,volume_financeiro,mQtFb,0.426447713326,0.0
Telecomunicacoes,volume_financeiro,meQtFb,0.353157902381,0.0
Telecomunicacoes,volume_financeiro,dpQtFb,0.393009967993,0.0
Telecomunicacoes,volume_financeiro,vQtFb,0.393005272084,0.0
Telecomunicacoes,volume_financeiro,sQtFb,0.41595600745,0.0
Telecomunicacoes,volume_financeiro,mQtLk,0.365523213115,0.0
Telecomunicacoes,volume_financeiro,meQtLk,0.235396023072,0.0
Telecomunicacoes,volume_financeiro,dpQtLk,0.347494970106,0.0
Telecomunicacoes,volume_financeiro,vQtLk,0.347349523793,0.0
Telecomunicacoes,volume_financeiro,sQtLk,0.356181634331,0.0
Telecomunicacoes,volume_financeiro,mQtGp,0.274273354,0.0
Telecomunicacoes,volume_financeiro,meQtGp,0.218793722498,0.0
Telecomunicacoes,volume_financeiro,dpQtGp,0.25949031025,0.0
Telecomunicacoes,volume_financeiro,vQtGp,0.259631897008,0.0
Telecomunicacoes,volume_financeiro,sQtGp,0.278157936475,0.0
Telecomunicacoes,volume_financeiro,mPol,0.157895715518,2.02169896375e-196
Telecomunicacoes,volume_financeiro,mePol,0.221923780058,0.0
Telecomunicacoes,volume_financeiro,dpPol,0.0652703061457,4.3246127584e-35
Telecomunicacoes,volume_financeiro,vPol,0.0660882599131,6.22311937302e-36
Telecomunicacoes,volume_financeiro,sPol,0.240334693522,0.0
Utilidade Publica,media,qt,0.184613960817,2.71503110264e-268
Utilidade Publica,media,mQtCom,0.239645262141,0.0
Utilidade Publica,media,meQtCom,0.159913867349,7.82405276801e-202
Utilidade Publica,media,dpQtCom,0.206935956845,0.0
Utilidade Publica,media,vQtCom,0.207034043537,0.0
Utilidade Publica,media,sQtCom,0.25156678597,0.0
Utilidade Publica,media,mQtTw,0.363380747141,0.0
Utilidade Publica,media,meQtTw,0.203715661299,0.0
Utilidade Publica,media,dpQtTw,0.29438206295,0.0
Utilidade Publica,media,vQtTw,0.294379562184,0.0
Utilidade Publica,media,sQtTw,0.345603281093,0.0
Utilidade Publica,media,mQtFb,0.320711110678,0.0
Utilidade Publica,media,meQtFb,0.204321852302,0.0
Utilidade Publica,media,dpQtFb,0.266131508624,0.0
Utilidade Publica,media,vQtFb,0.26628763188,0.0
Utilidade Publica,media,sQtFb,0.324038885978,0.0
Utilidade Publica,media,mQtLk,0.302571993585,0.0
Utilidade Publica,media,meQtLk,0.166236235511,6.13424138584e-218
Utilidade Publica,media,dpQtLk,0.268094538095,0.0
Utilidade Publica,media,vQtLk,0.268440931575,0.0
Utilidade Publica,media,sQtLk,0.304477619648,0.0
Utilidade Publica,media,mQtGp,0.190405179293,2.98533705252e-285
Utilidade Publica,media,meQtGp,0.163713679171,1.94293905583e-211
Utilidade Publica,media,dpQtGp,0.162378059236,4.90031769481e-208
Utilidade Publica,media,vQtGp,0.162315037082,7.08030320308e-208
Utilidade Publica,media,sQtGp,0.191530737113,1.31297619197e-288
Utilidade Publica,media,mPol,0.049539624842,5.9704933572e-21
Utilidade Publica,media,mePol,0.227411530957,0.0
Utilidade Publica,media,dpPol,-0.334726923717,0.0
Utilidade Publica,media,vPol,-0.331969277066,0.0
Utilidade Publica,media,sPol,0.239997023959,0.0
Utilidade Publica,negocios,qt,0.245434964375,0.0
Utilidade Publica,negocios,mQtCom,0.217260322579,0.0
Utilidade Publica,negocios,meQtCom,0.181355982964,5.55221373181e-259
Utilidade Publica,negocios,dpQtCom,0.124724305624,1.419625003e-123
Utilidade Publica,negocios,vQtCom,0.124979299406,4.5132427122e-124
Utilidade Publica,negocios,sQtCom,0.23365475352,0.0
Utilidade Publica,negocios,mQtTw,0.30667697877,0.0
Utilidade Publica,negocios,meQtTw,0.335117440541,0.0
Utilidade Publica,negocios,dpQtTw,0.198484109058,8.77655720402e-310
Utilidade Publica,negocios,vQtTw,0.198481986949,8.91049038137e-310
Utilidade Publica,negocios,sQtTw,0.297623048925,0.0
Utilidade Publica,negocios,mQtFb,0.310252770497,0.0
Utilidade Publica,negocios,meQtFb,0.31450832388,0.0
Utilidade Publica,negocios,dpQtFb,0.205317151916,0.0
Utilidade Publica,negocios,vQtFb,0.205315745891,0.0
Utilidade Publica,negocios,sQtFb,0.308637441208,0.0
Utilidade Publica,negocios,mQtLk,0.314641996965,0.0
Utilidade Publica,negocios,meQtLk,0.200338779231,0.0
Utilidade Publica,negocios,dpQtLk,0.207679710725,0.0
Utilidade Publica,negocios,vQtLk,0.20763118969,0.0
Utilidade Publica,negocios,sQtLk,0.306399137283,0.0
Utilidade Publica,negocios,mQtGp,0.238806278629,0.0
Utilidade Publica,negocios,meQtGp,0.185963801868,3.37047967981e-272
Utilidade Publica,negocios,dpQtGp,0.097577083935,2.2116396105e-76
Utilidade Publica,negocios,vQtGp,0.0976375924177,1.78765466376e-76
Utilidade Publica,negocios,sQtGp,0.238011211354,0.0
Utilidade Publica,negocios,mPol,0.106477637379,1.3686365725e-90
Utilidade Publica,negocios,mePol,0.167615112851,1.557484705e-221
Utilidade Publica,negocios,dpPol,0.0506794410696,7.49998892063e-22
Utilidade Publica,negocios,vPol,0.0491963687607,1.10509942129e-20
Utilidade Publica,negocios,sPol,0.217068552686,0.0
Utilidade Publica,quantidade_papeis,qt,-0.572761577318,0.0
Utilidade Publica,quantidade_papeis,mQtCom,-0.598227391177,0.0
Utilidade Publica,quantidade_papeis,meQtCom,-0.633282165329,0.0
Utilidade Publica,quantidade_papeis,dpQtCom,-0.598153100188,0.0
Utilidade Publica,quantidade_papeis,vQtCom,-0.598162010158,0.0
Utilidade Publica,quantidade_papeis,sQtCom,-0.585250442698,0.0
Utilidade Publica,quantidade_papeis,mQtTw,-0.556819106057,0.0
Utilidade Publica,quantidade_papeis,meQtTw,-0.608423758417,0.0
Utilidade Publica,quantidade_papeis,dpQtTw,-0.564053618764,0.0
Utilidade Publica,quantidade_papeis,vQtTw,-0.564119542873,0.0
Utilidade Publica,quantidade_papeis,sQtTw,-0.562145988723,0.0
Utilidade Publica,quantidade_papeis,mQtFb,-0.562416554356,0.0
Utilidade Publica,quantidade_papeis,meQtFb,-0.615836004197,0.0
Utilidade Publica,quantidade_papeis,dpQtFb,-0.569036880661,0.0
Utilidade Publica,quantidade_papeis,vQtFb,-0.569032746701,0.0
Utilidade Publica,quantidade_papeis,sQtFb,-0.574779530536,0.0
Utilidade Publica,quantidade_papeis,mQtLk,-0.567873639118,0.0
Utilidade Publica,quantidade_papeis,meQtLk,-0.631633509177,0.0
Utilidade Publica,quantidade_papeis,dpQtLk,-0.573197600843,0.0
Utilidade Publica,quantidade_papeis,vQtLk,-0.573222851136,0.0
Utilidade Publica,quantidade_papeis,sQtLk,-0.57287211908,0.0
Utilidade Publica,quantidade_papeis,mQtGp,-0.619222938187,0.0
Utilidade Publica,quantidade_papeis,meQtGp,-0.633573338074,0.0
Utilidade Publica,quantidade_papeis,dpQtGp,-0.620337654058,0.0
Utilidade Publica,quantidade_papeis,vQtGp,-0.620288461189,0.0
Utilidade Publica,quantidade_papeis,sQtGp,-0.619286879181,0.0
Utilidade Publica,quantidade_papeis,mPol,-0.588785588974,0.0
Utilidade Publica,quantidade_papeis,mePol,-0.585700614853,0.0
Utilidade Publica,quantidade_papeis,dpPol,-0.565915971657,0.0
Utilidade Publica,quantidade_papeis,vPol,-0.566116775312,0.0
Utilidade Publica,quantidade_papeis,sPol,-0.587844397814,0.0
Utilidade Publica,volume_financeiro,qt,-0.0357269713187,1.2679295802e-11
Utilidade Publica,volume_financeiro,mQtCom,-0.058728484852,8.73317121948e-29
Utilidade Publica,volume_financeiro,meQtCom,-0.031666177411,1.94295872568e-09
Utilidade Publica,volume_financeiro,dpQtCom,-0.0601480568264,4.11407346239e-30
Utilidade Publica,volume_financeiro,vQtCom,-0.0601076745218,4.49210012398e-30
Utilidade Publica,volume_financeiro,sQtCom,-0.057705698098,7.54828902853e-28
Utilidade Publica,volume_financeiro,mQtTw,0.00444809623621,0.39913777836
Utilidade Publica,volume_financeiro,meQtTw,0.0104233628284,0.0481765114516
Utilidade Publica,volume_financeiro,dpQtTw,-0.00451932449996,0.391630687784
Utilidade Publica,volume_financeiro,vQtTw,-0.00457686859342,0.385628865454
Utilidade Publica,volume_financeiro,sQtTw,0.00569275678381,0.280545531061
Utilidade Publica,volume_financeiro,mQtFb,0.0116349407222,0.0274211539737
Utilidade Publica,volume_financeiro,meQtFb,0.0146051964498,0.00563152176897
Utilidade Publica,volume_financeiro,dpQtFb,0.00214002745878,0.684996504321
Utilidade Publica,volume_financeiro,vQtFb,0.00210919889444,0.68929592437
Utilidade Publica,volume_financeiro,sQtFb,0.00713767384269,0.176059793995
Utilidade Publica,volume_financeiro,mQtLk,-0.011435499835,0.0301842219494
Utilidade Publica,volume_financeiro,meQtLk,-0.0213511924578,5.18249094115e-05
Utilidade Publica,volume_financeiro,dpQtLk,-0.0193893580066,0.000237510642212
Utilidade Publica,volume_financeiro,vQtLk,-0.0198336419504,0.000170198538088
Utilidade Publica,volume_financeiro,sQtLk,-0.00498851740514,0.344351597053
Utilidade Publica,volume_financeiro,mQtGp,-0.0140211757716,0.00786539087803
Utilidade Publica,volume_financeiro,meQtGp,-0.0303414068769,8.85139766156e-09
Utilidade Publica,volume_financeiro,dpQtGp,-0.0174607829192,0.000933655139125
Utilidade Publica,volume_financeiro,vQtGp,-0.0172893373642,0.00104807568733
Utilidade Publica,volume_financeiro,sQtGp,-0.0126706162314,0.0163151653557
Utilidade Publica,volume_financeiro,mPol,-0.0365416740366,4.3082048665e-12
Utilidade Publica,volume_financeiro,mePol,0.00113372544569,0.829842046826
Utilidade Publica,volume_financeiro,dpPol,-0.056878165183,4.20589015054e-27
Utilidade Publica,volume_financeiro,vPol,-0.0568416329088,4.53468337387e-27
Utilidade Publica,volume_financeiro,sPol,-0.0294084368991,2.4818807185e-08
